Date,Conso_J1,Conso_J7,Conso_moy_7j,Temperature,Temperature_max,Jour_semaine_sin,Jour_semaine_cos,Est_weekend,Est_ferie,Consommation
2023-02-10,71380.40,64156.54,64416.68,3.77,8.95,-0.43,-0.90,0,0,68672.19
2023-02-11,68672.19,57763.56,65061.77,3.95,9.03,-0.97,-0.22,1,0,62436.29
2023-02-12,62436.29,55774.88,65729.31,5.89,9.65,-0.78,0.62,1,0,58655.17
2023-02-13,58655.17,64735.35,66140.78,4.36,12.04,0.00,1.00,0,0,64523.92
2023-02-14,64523.92,67316.50,66110.57,4.43,12.17,0.78,0.62,0,0,63934.27
2023-02-15,63934.27,69789.54,65627.40,5.39,12.93,0.97,-0.22,0,0,62616.40
2023-02-16,62616.40,71380.40,64602.66,6.97,12.10,0.43,-0.90,0,0,60558.71
2023-02-17,60558.71,68672.19,63056.71,10.28,14.13,-0.43,-0.90,0,0,57572.69
2023-02-18,57572.69,62436.29,61471.06,10.40,13.49,-0.97,-0.22,1,0,51844.56
2023-02-19,51844.56,58655.17,59957.96,9.32,12.45,-0.78,0.62,1,0,49559.21
2023-02-20,49559.21,64523.92,58658.54,6.61,12.57,0.00,1.00,0,0,57192.56
2023-02-21,57192.56,63934.27,57611.20,7.04,13.82,0.78,0.62,0,0,58258.08
2023-02-22,58258.08,62616.40,56800.32,8.45,11.33,0.97,-0.22,0,0,58320.73
2023-02-23,58320.73,60558.71,56186.65,7.69,10.70,0.43,-0.90,0,0,59655.81
2023-02-24,59655.81,57572.69,56057.66,7.10,10.69,-0.43,-0.90,0,0,58762.54
2023-02-25,58762.54,51844.56,56227.64,5.68,8.68,-0.97,-0.22,1,0,56590.77
2023-02-26,56590.77,49559.21,56905.67,2.75,5.75,-0.78,0.62,1,0,59248.42
2023-02-27,59248.42,57192.56,58289.85,2.25,6.22,0.00,1.00,0,0,69286.44
2023-02-28,69286.44,58258.08,60017.54,1.89,5.50,0.78,0.62,0,0,70911.02
2023-03-01,70911.02,58320.73,61825.10,1.92,7.28,0.97,-0.22,0,0,69830.75
2023-03-02,69830.75,59655.81,63469.39,3.12,9.06,0.43,-0.90,0,0,68321.81
2023-03-03,68321.81,58762.54,64707.39,3.89,9.21,-0.43,-0.90,0,0,66114.60
2023-03-04,66114.60,56590.77,65757.69,4.11,8.48,-0.97,-0.22,1,0,60791.67
2023-03-05,60791.67,59248.42,66357.82,4.90,8.16,-0.78,0.62,1,0,57966.71
2023-03-06,57966.71,69286.44,66174.71,4.65,8.31,0.00,1.00,0,0,64329.50
2023-03-07,64329.50,70911.02,65466.58,5.38,8.96,0.78,0.62,0,0,63400.46
2023-03-08,63400.46,69830.75,64393.64,9.30,13.98,0.97,-0.22,0,0,60322.15
2023-03-09,60322.15,68321.81,63035.27,11.39,15.46,0.43,-0.90,0,0,56479.62
2023-03-10,56479.62,66114.60,61343.53,9.06,11.99,-0.43,-0.90,0,0,57688.04
2023-03-11,57688.04,60791.67,60139.74,6.82,9.44,-0.97,-0.22,1,0,53202.29
2023-03-12,53202.29,57966.71,59055.54,11.01,14.80,-0.78,0.62,1,0,48036.40
2023-03-13,48036.40,64329.50,57636.92,13.35,16.94,0.00,1.00,0,0,51278.77
2023-03-14,51278.77,63400.46,55772.53,9.22,11.31,0.78,0.62,0,0,54517.77
2023-03-15,54517.77,60322.15,54503.58,7.01,11.56,0.97,-0.22,0,0,55963.29
2023-03-16,55963.29,56479.62,53880.88,9.79,15.90,0.43,-0.90,0,0,54225.60
2023-03-17,54225.60,57688.04,53558.88,11.41,16.09,-0.43,-0.90,0,0,51896.79
2023-03-18,51896.79,53202.29,52731.56,11.40,15.38,-0.97,-0.22,1,0,46801.00
2023-03-19,46801.00,48036.40,51817.09,9.65,12.47,-0.78,0.62,1,0,45646.88
2023-03-20,45646.88,51278.77,51475.73,8.59,13.74,0.00,1.00,0,0,52277.08
2023-03-21,52277.08,54517.77,51618.35,10.79,14.94,0.78,0.62,0,0,51894.00
2023-03-22,51894.00,55963.29,51243.52,11.11,15.18,0.97,-0.22,0,0,51820.44
2023-03-23,51820.44,54225.60,50651.68,13.16,16.35,0.43,-0.90,0,0,49673.54
2023-03-24,49673.54,51896.79,50001.39,12.41,14.88,-0.43,-0.90,0,0,49594.73
2023-03-25,49594.73,46801.00,49672.52,10.84,14.28,-0.97,-0.22,1,0,46535.62
2023-03-26,46535.62,45646.88,49634.61,9.99,12.35,-0.78,0.62,1,0,45899.58
2023-03-27,45899.58,52277.08,49670.71,7.48,10.35,0.00,1.00,0,0,53276.60
2023-03-28,53276.60,51894.00,49813.50,7.36,12.39,0.78,0.62,0,0,55062.23
2023-03-29,55062.23,51820.44,50266.11,13.36,19.55,0.97,-0.22,0,0,51078.94
2023-03-30,51078.94,49673.54,50160.18,13.74,16.58,0.43,-0.90,0,0,48751.31
2023-03-31,48751.31,49594.73,50028.43,12.22,15.13,-0.43,-0.90,0,0,49695.81
2023-04-01,49695.81,46535.62,50042.87,10.46,13.19,-0.97,-0.22,1,0,47178.48
2023-04-02,47178.48,45899.58,50134.71,8.89,10.82,-0.78,0.62,1,0,47294.96
2023-04-03,47294.96,53276.60,50334.05,8.02,12.14,0.00,1.00,0,0,54096.81
2023-04-04,54096.81,55062.23,50451.22,6.16,11.25,0.78,0.62,0,0,55853.88
2023-04-05,55853.88,51078.94,50564.31,6.95,13.66,0.97,-0.22,0,0,55833.23
2023-04-06,55833.23,48751.31,51243.50,9.47,14.58,0.43,-0.90,0,0,53415.81
2023-04-07,53415.81,49695.81,51909.85,9.41,14.63,-0.43,-0.90,0,0,51972.56
2023-04-08,51972.56,47178.48,52235.10,9.00,14.82,-0.97,-0.22,1,0,47159.75
2023-04-09,47159.75,47294.96,52232.43,10.43,17.41,-0.78,0.62,1,0,43184.12
2023-04-10,43184.12,54096.81,51645.17,11.75,16.70,0.00,1.00,0,1,43230.88
2023-04-11,43230.88,55853.88,50092.89,11.18,14.42,0.78,0.62,0,0,49531.60
2023-04-12,49531.60,55833.23,49189.71,10.69,13.60,0.97,-0.22,0,0,51656.52
2023-04-13,51656.52,53415.81,48593.04,8.33,12.11,0.43,-0.90,0,0,52938.10
2023-04-14,52938.10,51972.56,48524.79,7.78,10.87,-0.43,-0.90,0,0,53748.23
2023-04-15,53748.23,47159.75,48778.46,9.74,13.40,-0.97,-0.22,1,0,48645.42
2023-04-16,48645.42,43184.12,48990.70,9.28,14.77,-0.78,0.62,1,0,46039.00
2023-04-17,46039.00,43230.88,49398.54,9.35,13.89,0.00,1.00,0,0,50830.06
2023-04-18,50830.06,49531.60,50484.13,10.85,15.76,0.78,0.62,0,0,50419.88
2023-04-19,50419.88,51656.52,50611.03,12.46,18.34,0.97,-0.22,0,0,48896.69
2023-04-20,48896.69,52938.10,50216.77,10.31,13.96,0.43,-0.90,0,0,48957.65
2023-04-21,48957.65,53748.23,49648.13,9.49,14.97,-0.43,-0.90,0,0,49369.48
2023-04-22,49369.48,48645.42,49022.60,11.75,17.07,-0.97,-0.22,1,0,44435.71
2023-04-23,44435.71,46039.00,48421.21,11.91,15.50,-0.78,0.62,1,0,42807.79
2023-04-24,42807.79,50830.06,47959.61,11.07,15.01,0.00,1.00,0,0,48619.62
2023-04-25,48619.62,50419.88,47643.83,9.93,12.98,0.78,0.62,0,0,50093.96
2023-04-26,50093.96,48896.69,47597.27,9.97,14.19,0.97,-0.22,0,0,49881.69
2023-04-27,49881.69,48957.65,47737.99,13.42,18.94,0.43,-0.90,0,0,47666.60
2023-04-28,47666.60,49369.48,47553.55,16.29,20.96,-0.43,-0.90,0,0,45525.92
2023-04-29,45525.92,44435.71,47004.47,13.52,17.05,-0.97,-0.22,1,0,41206.29
2023-04-30,41206.29,42807.79,46543.12,13.39,17.60,-0.78,0.62,1,0,39156.73
2023-05-01,39156.73,48619.62,46021.54,13.23,17.05,0.00,1.00,0,1,38783.62
2023-05-02,38783.62,50093.96,44616.40,13.16,18.32,0.78,0.62,0,0,45050.21
2023-05-03,45050.21,49881.69,43895.87,13.92,20.27,0.97,-0.22,0,0,45386.00
2023-05-04,45386.00,47666.60,43253.62,16.56,22.36,0.43,-0.90,0,0,44651.90
2023-05-05,44651.90,45525.92,42822.95,15.58,19.53,-0.43,-0.90,0,0,44084.27
2023-05-06,44084.27,41206.29,42617.00,15.89,20.65,-0.97,-0.22,1,0,39570.88
2023-05-07,39570.88,39156.73,42383.37,15.50,18.78,-0.78,0.62,1,0,37487.88
2023-05-08,37487.88,38783.62,42144.96,15.00,19.30,0.00,1.00,0,1,38469.21
2023-05-09,38469.21,45050.21,42100.05,14.61,17.55,0.78,0.62,0,0,44223.08
2023-05-10,44223.08,45386.00,41981.89,13.05,17.21,0.97,-0.22,0,0,45642.98
2023-05-11,45642.98,44651.90,42018.60,12.47,16.76,0.43,-0.90,0,0,45891.62
2023-05-12,45891.62,44084.27,42195.70,12.15,15.67,-0.43,-0.90,0,0,45902.38
2023-05-13,45902.38,39570.88,42455.43,14.14,19.19,-0.97,-0.22,1,0,41248.27
2023-05-14,41248.27,37487.88,42695.06,13.80,19.04,-0.78,0.62,1,0,39356.00
2023-05-15,39356.00,38469.21,42961.93,12.55,16.94,0.00,1.00,0,0,44855.00
2023-05-16,44855.00,44223.08,43874.19,11.69,15.58,0.78,0.62,0,0,46278.19
2023-05-17,46278.19,45642.98,44167.78,12.09,16.71,0.97,-0.22,0,0,45949.81
2023-05-18,45949.81,45891.62,44211.61,12.27,16.98,0.43,-0.90,0,1,40829.40
2023-05-19,40829.40,45902.38,43488.43,13.63,18.68,-0.43,-0.90,0,0,41520.67
2023-05-20,41520.67,41248.27,42862.48,15.35,19.67,-0.97,-0.22,1,0,39302.31
2023-05-21,39302.31,39356.00,42584.48,16.42,20.71,-0.78,0.62,1,0,37708.90
2023-05-22,37708.90,44855.00,42349.18,16.62,21.58,0.00,1.00,0,0,42898.65
2023-05-23,42898.65,46278.19,42069.70,15.94,20.00,0.78,0.62,0,0,43748.08
2023-05-24,43748.08,45949.81,41708.26,14.53,19.56,0.97,-0.22,0,0,43967.60
2023-05-25,43967.60,40829.40,41425.09,15.52,20.25,0.43,-0.90,0,0,43903.77
2023-05-26,43903.77,41520.67,41864.28,16.71,22.40,-0.43,-0.90,0,0,43258.46
2023-05-27,43258.46,39302.31,42112.54,18.24,24.40,-0.97,-0.22,1,0,38662.06
2023-05-28,38662.06,37708.90,42021.07,19.34,25.55,-0.78,0.62,1,0,36224.29
2023-05-29,36224.29,42898.65,41808.99,18.60,23.81,0.00,1.00,0,1,37728.02
2023-05-30,37728.02,43748.08,41070.33,17.84,23.18,0.78,0.62,0,0,42681.81
2023-05-31,42681.81,43967.60,40918.00,19.16,25.41,0.97,-0.22,0,0,43576.81
2023-06-01,43576.81,43903.77,40862.18,19.68,25.33,0.43,-0.90,0,0,43889.12
2023-06-02,43889.12,43258.46,40860.08,16.91,21.98,-0.43,-0.90,0,0,43345.56
2023-06-03,43345.56,38662.06,40872.53,18.38,24.36,-0.97,-0.22,1,0,38807.17
2023-06-04,38807.17,36224.29,40893.26,19.52,25.03,-0.78,0.62,1,0,36623.52
2023-06-05,36623.52,37728.02,40950.29,19.75,25.38,0.00,1.00,0,0,42427.38
2023-06-06,42427.38,42681.81,41621.62,19.58,25.51,0.78,0.62,0,0,43215.56
2023-06-07,43215.56,43576.81,41697.88,20.97,26.91,0.97,-0.22,0,0,43629.17
2023-06-08,43629.17,43889.12,41705.35,21.31,26.79,0.43,-0.90,0,0,44017.98
2023-06-09,44017.98,43345.56,41723.76,22.22,27.71,-0.43,-0.90,0,0,43713.98
2023-06-10,43713.98,38807.17,41776.39,22.31,27.26,-0.97,-0.22,1,0,39356.50
2023-06-11,39356.50,36623.52,41854.87,21.59,25.96,-0.78,0.62,1,0,37490.96
2023-06-12,37490.96,42427.38,41978.79,21.12,26.11,0.00,1.00,0,0,43151.56
2023-06-13,43151.56,43215.56,42082.24,21.72,26.86,0.78,0.62,0,0,43986.02
2023-06-14,43986.02,43629.17,42192.31,21.58,27.51,0.97,-0.22,0,0,44268.96
2023-06-15,44268.96,44017.98,42283.71,21.52,27.13,0.43,-0.90,0,0,44435.58
2023-06-16,44435.58,43713.98,42343.37,22.04,28.42,-0.43,-0.90,0,0,44176.08
2023-06-17,44176.08,39356.50,42409.38,23.18,29.69,-0.97,-0.22,1,0,39861.60
2023-06-18,39861.60,37490.96,42481.54,22.84,28.52,-0.78,0.62,1,0,37532.98
2023-06-19,37532.98,43151.56,42487.54,21.20,25.77,0.00,1.00,0,0,43198.96
2023-06-20,43198.96,43986.02,42494.31,22.32,27.56,0.78,0.62,0,0,44344.77
2023-06-21,44344.77,44268.96,42545.56,22.09,27.13,0.97,-0.22,0,0,44651.44
2023-06-22,44651.44,44435.58,42600.20,20.79,24.80,0.43,-0.90,0,0,44516.40
2023-06-23,44516.40,44176.08,42611.75,20.82,26.58,-0.43,-0.90,0,0,43940.73
2023-06-24,43940.73,39861.60,42578.12,22.19,28.08,-0.97,-0.22,1,0,39813.10
2023-06-25,39813.10,37532.98,42571.20,24.04,30.77,-0.78,0.62,1,0,38234.29
2023-06-26,38234.29,43198.96,42671.38,21.17,25.15,0.00,1.00,0,0,43948.04
2023-06-27,43948.04,44344.77,42778.40,20.35,25.31,0.78,0.62,0,0,44412.52
2023-06-28,44412.52,44651.44,42788.07,21.22,25.99,0.97,-0.22,0,0,44729.65
2023-06-29,44729.65,44516.40,42799.25,21.64,25.74,0.43,-0.90,0,0,45137.40
2023-06-30,45137.40,43940.73,42887.96,19.60,23.56,-0.43,-0.90,0,0,43512.12
2023-07-01,43512.12,39813.10,42826.73,19.60,22.80,-0.97,-0.22,1,0,39307.94
2023-07-02,39307.94,38234.29,42754.57,19.62,23.77,-0.78,0.62,1,0,37393.17
2023-07-03,37393.17,43948.04,42634.40,19.69,24.49,0.00,1.00,0,0,43413.58
2023-07-04,43413.58,44412.52,42558.05,19.06,23.81,0.78,0.62,0,0,44828.60
2023-07-05,44828.60,44729.65,42617.49,18.38,22.52,0.97,-0.22,0,0,45066.40
2023-07-06,45066.40,45137.40,42665.60,19.78,26.03,0.43,-0.90,0,0,45299.25
2023-07-07,45299.25,43512.12,42688.72,23.10,30.29,-0.43,-0.90,0,0,45639.10
2023-07-08,45639.10,39307.94,42992.58,25.89,32.06,-0.97,-0.22,1,0,41781.54
2023-07-09,41781.54,37393.17,43345.95,23.91,28.59,-0.78,0.62,1,0,39493.46
2023-07-10,39493.46,43413.58,43645.99,23.89,29.87,0.00,1.00,0,0,45962.38
2023-07-11,45962.38,44828.60,44010.10,24.82,31.27,0.78,0.62,0,0,47614.88
2023-07-12,47614.88,45066.40,44408.14,21.59,25.17,0.97,-0.22,0,0,46425.54
2023-07-13,46425.54,45299.25,44602.31,20.77,24.94,0.43,-0.90,0,0,45503.17
2023-07-14,45503.17,45639.10,44631.44,22.85,30.37,-0.43,-0.90,0,1,40416.79
2023-07-15,40416.79,41781.54,43885.39,23.15,26.46,-0.97,-0.22,1,0,40043.71
2023-07-16,40043.71,39493.46,43637.13,20.78,25.18,-0.78,0.62,1,0,38362.71
2023-07-17,38362.71,45962.38,43475.60,20.69,25.58,0.00,1.00,0,0,44685.42
2023-07-18,44685.42,47614.88,43293.17,22.56,29.46,0.78,0.62,0,0,46618.46
2023-07-19,46618.46,46425.54,43150.83,21.78,25.83,0.97,-0.22,0,0,46584.90
2023-07-20,46584.90,45503.17,43173.59,20.92,26.41,0.43,-0.90,0,0,46146.40
2023-07-21,46146.40,40416.79,43265.48,20.22,24.92,-0.43,-0.90,0,0,45103.77
2023-07-22,45103.77,40043.71,43935.05,20.39,26.11,-0.97,-0.22,1,0,40306.31
2023-07-23,40306.31,38362.71,43972.57,21.14,25.79,-0.78,0.62,1,0,38630.92
2023-07-24,38630.92,44685.42,44010.88,20.51,24.18,0.00,1.00,0,0,43680.40
2023-07-25,43680.40,46618.46,43867.31,18.16,21.31,0.78,0.62,0,0,43704.08
2023-07-26,43704.08,46584.90,43450.97,18.23,23.46,0.97,-0.22,0,0,43473.60
2023-07-27,43473.60,46146.40,43006.50,20.17,24.53,0.43,-0.90,0,0,43967.15
2023-07-28,43967.15,45103.77,42695.18,21.04,25.44,-0.43,-0.90,0,0,43394.81
2023-07-29,43394.81,40306.31,42451.04,20.60,24.77,-0.97,-0.22,1,0,39186.17
2023-07-30,39186.17,38630.92,42291.02,19.64,23.59,-0.78,0.62,1,0,36954.73
2023-07-31,36954.73,43680.40,42051.56,19.79,23.74,0.00,1.00,0,0,41124.33
2023-08-01,41124.33,43704.08,41686.41,19.81,23.10,0.78,0.62,0,0,41854.92
2023-08-02,41854.92,43473.60,41422.24,20.53,24.56,0.97,-0.22,0,0,42528.27
2023-08-03,42528.27,43967.15,41287.20,18.34,20.92,0.43,-0.90,0,0,41622.27
2023-08-04,41622.27,43394.81,40952.21,17.70,21.40,-0.43,-0.90,0,0,40224.62
2023-08-05,40224.62,39186.17,40499.33,16.91,20.77,-0.97,-0.22,1,0,37308.21
2023-08-06,37308.21,36954.73,40231.05,16.84,19.94,-0.78,0.62,1,0,35863.96
2023-08-07,35863.96,41124.33,40075.23,17.05,21.81,0.00,1.00,0,0,39157.10
2023-08-08,39157.10,41854.92,39794.19,18.56,23.64,0.78,0.62,0,0,39936.17
2023-08-09,39936.17,42528.27,39520.09,20.17,25.39,0.97,-0.22,0,0,40211.25
2023-08-10,40211.25,41622.27,39189.08,20.84,26.52,0.43,-0.90,0,0,40776.02
2023-08-11,40776.02,40224.62,39068.19,21.87,27.44,-0.43,-0.90,0,0,41185.75
2023-08-12,41185.75,37308.21,39205.49,22.19,26.39,-0.97,-0.22,1,0,38266.33
2023-08-13,38266.33,35863.96,39342.37,20.75,25.06,-0.78,0.62,1,0,36280.73
2023-08-14,36280.73,39157.10,39401.91,21.71,27.86,0.00,1.00,0,0,38929.75
2023-08-15,38929.75,39936.17,39369.43,21.65,25.99,0.78,0.62,0,1,37499.02
2023-08-16,37499.02,40211.25,39021.26,21.90,27.23,0.97,-0.22,0,0,40616.58
2023-08-17,40616.58,40776.02,39079.17,22.99,28.90,0.43,-0.90,0,0,41853.85
2023-08-18,41853.85,41185.75,39233.15,24.45,31.61,-0.43,-0.90,0,0,42505.58
2023-08-19,42505.58,38266.33,39421.69,24.58,28.81,-0.97,-0.22,1,0,40082.27
2023-08-20,40082.27,36280.73,39681.11,24.26,30.50,-0.78,0.62,1,0,38538.98
2023-08-21,38538.98,38929.75,40003.72,23.96,29.69,0.00,1.00,0,0,44306.60
2023-08-22,44306.60,37499.02,40771.84,24.67,31.18,0.78,0.62,0,0,46268.79
2023-08-23,46268.79,40616.58,42024.67,25.75,32.37,0.97,-0.22,0,0,47063.19
2023-08-24,47063.19,41853.85,42945.61,24.90,29.80,0.43,-0.90,0,0,47093.79
2023-08-25,47093.79,42505.58,43694.17,21.80,24.91,-0.43,-0.90,0,0,44938.98
2023-08-26,44938.98,40082.27,44041.80,18.74,22.35,-0.97,-0.22,1,0,39601.40
2023-08-27,39601.40,38538.98,43973.10,17.12,21.19,-0.78,0.62,1,0,36805.04
2023-08-28,36805.04,44306.60,43725.40,16.86,21.05,0.00,1.00,0,0,41933.62
2023-08-29,41933.62,46268.79,43386.40,16.33,20.82,0.78,0.62,0,0,43083.50
2023-08-30,43083.50,47063.19,42931.36,16.82,20.85,0.97,-0.22,0,0,43395.71
2023-08-31,43395.71,47093.79,42407.43,16.83,20.82,0.43,-0.90,0,0,43874.25
2023-09-01,43874.25,44938.98,41947.50,19.63,24.39,-0.43,-0.90,0,0,43812.92
2023-09-02,43812.92,39601.40,41786.63,21.18,26.80,-0.97,-0.22,1,0,39711.06
2023-09-03,39711.06,36805.04,41802.30,22.75,29.23,-0.78,0.62,1,0,38146.92
2023-09-04,38146.92,41933.62,41994.00,23.44,29.92,0.00,1.00,0,0,44336.04
2023-09-05,44336.04,43083.50,42337.20,24.46,31.35,0.78,0.62,0,0,45984.15
2023-09-06,45984.15,43395.71,42751.58,23.94,31.04,0.97,-0.22,0,0,46223.08
2023-09-07,46223.08,43874.25,43155.49,23.18,30.49,0.43,-0.90,0,0,46353.10
2023-09-08,46353.10,43812.92,43509.61,24.78,32.32,-0.43,-0.90,0,0,45757.48
2023-09-09,45757.48,39711.06,43787.40,25.16,32.89,-0.97,-0.22,1,0,41289.10
2023-09-10,41289.10,38146.92,44012.84,25.37,32.53,-0.78,0.62,1,0,39166.06
2023-09-11,39166.06,44336.04,44158.43,22.73,27.58,0.00,1.00,0,0,44815.17
2023-09-12,44815.17,45984.15,44226.88,19.80,22.82,0.78,0.62,0,0,44986.90
2023-09-13,44986.90,46223.08,44084.41,19.28,22.45,0.97,-0.22,0,0,44674.92
2023-09-14,44674.92,46353.10,43863.25,19.10,24.16,0.43,-0.90,0,0,44683.50
2023-09-15,44683.50,45757.48,43624.73,19.98,26.56,-0.43,-0.90,0,0,44251.42
2023-09-16,44251.42,41289.10,43409.58,20.41,25.67,-0.97,-0.22,1,0,40097.21
2023-09-17,40097.21,39166.06,43239.31,21.45,26.01,-0.78,0.62,1,0,38498.92
2023-09-18,38498.92,44815.17,43144.00,19.65,23.72,0.00,1.00,0,0,43813.21
2023-09-19,43813.21,44986.90,43000.87,17.96,22.17,0.78,0.62,0,0,44206.88
2023-09-20,44206.88,44674.92,42889.43,19.67,24.02,0.97,-0.22,0,0,44480.38
2023-09-21,44480.38,44683.50,42861.64,17.78,21.57,0.43,-0.90,0,0,44341.48
2023-09-22,44341.48,44251.42,42812.78,14.47,17.92,-0.43,-0.90,0,0,43493.60
2023-09-23,43493.60,40097.21,42704.52,14.06,18.15,-0.97,-0.22,1,0,38946.29
2023-09-24,38946.29,38498.92,42540.11,14.27,20.61,-0.78,0.62,1,0,37410.38
2023-09-25,37410.38,43813.21,42384.60,16.31,23.03,0.00,1.00,0,0,43002.29
2023-09-26,43002.29,44206.88,42268.76,17.74,24.17,0.78,0.62,0,0,43752.12
2023-09-27,43752.12,44480.38,42203.79,18.64,25.24,0.97,-0.22,0,0,44103.65
2023-09-28,44103.65,44341.48,42149.97,18.99,23.31,0.43,-0.90,0,0,44234.33
2023-09-29,44234.33,43493.60,42134.67,19.10,23.05,-0.43,-0.90,0,0,43850.56
2023-09-30,43850.56,38946.29,42185.66,16.66,22.88,-0.97,-0.22,1,0,39294.35
2023-10-01,39294.35,37410.38,42235.38,18.46,25.93,-0.78,0.62,1,0,37755.04
2023-10-02,37755.04,43002.29,42284.62,19.64,27.07,0.00,1.00,0,0,43316.52
2023-10-03,43316.52,43752.12,42329.51,18.75,22.81,0.78,0.62,0,0,44315.15
2023-10-04,44315.15,44103.65,42409.94,14.91,19.84,0.97,-0.22,0,0,44166.31
2023-10-05,44166.31,44234.33,42418.90,14.39,20.07,0.43,-0.90,0,0,44403.62
2023-10-06,44403.62,43850.56,42443.08,14.72,21.95,-0.43,-0.90,0,0,44239.85
2023-10-07,44239.85,39294.35,42498.69,16.00,23.81,-0.97,-0.22,1,0,39688.06
2023-10-08,39688.06,37755.04,42554.94,17.57,25.67,-0.78,0.62,1,0,37663.27
2023-10-09,37663.27,43316.52,42541.83,17.37,24.97,0.00,1.00,0,0,43123.67
2023-10-10,43123.67,44315.15,42514.28,18.18,26.59,0.78,0.62,0,0,44215.58
2023-10-11,44215.58,44166.31,42500.05,18.13,25.25,0.97,-0.22,0,0,44434.92
2023-10-12,44434.92,44403.62,42538.43,18.90,23.23,0.43,-0.90,0,0,44325.00
2023-10-13,44325.00,44239.85,42527.19,20.29,24.99,-0.43,-0.90,0,0,43945.35
2023-10-14,43945.35,39688.06,42485.12,15.36,19.77,-0.97,-0.22,1,0,39452.96
2023-10-15,39452.96,37663.27,42451.54,11.39,14.77,-0.78,0.62,1,0,38394.94
2023-10-16,38394.94,43123.67,42556.06,10.23,15.20,0.00,1.00,0,0,45533.08
2023-10-17,45533.08,44215.58,42900.26,12.79,18.01,0.78,0.62,0,0,47391.42
2023-10-18,47391.42,44434.92,43353.95,16.29,20.13,0.97,-0.22,0,0,47592.71
2023-10-19,47592.71,44325.00,43805.07,17.27,20.93,0.43,-0.90,0,0,46492.58
2023-10-20,46492.58,43945.35,44114.72,15.45,17.95,-0.43,-0.90,0,0,45829.06
2023-10-21,45829.06,39452.96,44383.82,13.62,16.09,-0.97,-0.22,1,0,42175.44
2023-10-22,42175.44,38394.94,44772.75,12.97,16.95,-0.78,0.62,1,0,40301.04
2023-10-23,40301.04,45533.08,45045.05,11.94,14.77,0.00,1.00,0,0,47179.52
2023-10-24,47179.52,47391.42,45280.25,13.17,16.35,0.78,0.62,0,0,47650.79
2023-10-25,47650.79,47592.71,45317.31,13.51,16.16,0.97,-0.22,0,0,48306.54
2023-10-26,48306.54,46492.58,45419.28,13.75,16.42,0.43,-0.90,0,0,48344.52
2023-10-27,48344.52,45829.06,45683.85,12.71,15.94,-0.43,-0.90,0,0,48264.21
2023-10-28,48264.21,42175.44,46031.72,13.07,16.08,-0.97,-0.22,1,0,44379.71
2023-10-29,44379.71,40301.04,46346.62,14.47,17.17,-0.78,0.62,1,0,42087.77
2023-10-30,42087.77,47179.52,46601.87,12.85,14.39,0.00,1.00,0,0,47948.44
2023-10-31,47948.44,47650.79,46711.71,11.87,15.60,0.78,0.62,0,0,48636.17
2023-11-01,48636.17,48306.54,46852.48,12.56,14.88,0.97,-0.22,0,1,45119.60
2023-11-02,45119.60,48344.52,46397.20,12.10,14.34,0.43,-0.90,0,0,49647.94
2023-11-03,49647.94,48264.21,46583.40,8.71,11.22,-0.43,-0.90,0,0,52378.12
2023-11-04,52378.12,44379.71,47171.11,10.55,14.05,-0.97,-0.22,1,0,49088.73
2023-11-05,49088.73,42087.77,47843.82,11.72,14.17,-0.78,0.62,1,0,46221.96
2023-11-06,46221.96,47948.44,48434.42,10.22,13.37,0.00,1.00,0,0,52938.35
2023-11-07,52938.35,48636.17,49147.27,9.15,12.49,0.78,0.62,0,0,54810.46
2023-11-08,54810.46,45119.60,50029.31,9.38,12.92,0.97,-0.22,0,0,55918.10
2023-11-09,55918.10,49647.94,51571.95,10.52,12.44,0.43,-0.90,0,0,55993.52
2023-11-10,55993.52,52378.12,52478.46,9.39,12.10,-0.43,-0.90,0,0,56775.60
2023-11-11,56775.60,49088.73,53106.68,8.14,12.04,-0.97,-0.22,1,1,50851.38
2023-11-12,50851.38,46221.96,53358.48,10.19,13.94,-0.78,0.62,1,0,49070.35
2023-11-13,49070.35,52938.35,53765.40,14.15,17.41,0.00,1.00,0,0,52224.23
2023-11-14,52224.23,54810.46,53663.38,12.91,15.18,0.78,0.62,0,0,52435.98
2023-11-15,52435.98,55918.10,53324.17,11.07,13.69,0.97,-0.22,0,0,52662.35
2023-11-16,52662.35,55993.52,52859.06,9.54,11.65,0.43,-0.90,0,0,55116.00
2023-11-17,55116.00,56775.60,52733.70,8.78,12.00,-0.43,-0.90,0,0,54657.23
2023-11-18,54657.23,50851.38,52431.07,10.14,14.11,-0.97,-0.22,1,0,50419.58
2023-11-19,50419.58,49070.35,52369.39,12.83,15.75,-0.78,0.62,1,0,46338.10
2023-11-20,46338.10,52224.23,51979.07,10.84,12.97,0.00,1.00,0,0,53408.04
2023-11-21,53408.04,52435.98,52148.18,9.74,12.13,0.78,0.62,0,0,54821.15
2023-11-22,54821.15,52662.35,52488.92,7.49,10.10,0.97,-0.22,0,0,56855.35
2023-11-23,56855.35,55116.00,53087.92,8.60,11.70,0.43,-0.90,0,0,59157.92
2023-11-24,59157.92,54657.23,53665.34,8.90,11.42,-0.43,-0.90,0,0,57771.06
2023-11-25,57771.06,50419.58,54110.17,4.60,7.96,-0.97,-0.22,1,0,56720.79
